Source;Target;Label;Weight
7;53;C;5
14;53;C;5
15;53;C;5
17;53;C;5
36;53;C;5
42;53;2;2
45;53;C;5
49;53;C;5
57;53;2;2
61;53;1;5
64;53;C;5
95;53;C;5
103;53;3;1
114;53;C;5
119;53;2;2
127;53;3;1
19;54;C;5
23;54;C;5
24;54;C;5
26;54;C;5
55;54;C;5
74;54;C;5
81;54;1;5
87;54;C;5
90;54;C;5
113;54;C;5
117;54;1;5
121;54;C;5
1;55;3;1
19;55;C;5
23;55;C;5
24;55;C;5
26;55;C;5
31;55;3;1
47;55;2;2
49;55;3;1
54;55;C;5
56;55;2;2
74;55;C;5
87;55;C;5
90;55;C;5
113;55;C;5
118;55;2;2
121;55;C;5
43;56;1;5
55;56;2;2
84;56;C;5
97;56;1;5
103;56;2;2
47;57;C;5
53;57;2;2
66;57;C;5
108;57;1;5
123;57;1;5
127;57;3;1
9;59;C;5
15;59;1;5
18;59;C;5
29;59;C;5
44;59;C;5
104;59;1;5
17;61;1;5
53;61;1;5
119;61;C;5
122;61;C;5
50;62;C;5
1;63;L;0.5
5;63;C;5
18;63;2;2
33;63;L;0.5
36;63;2;2
71;63;3;1
90;63;1;5
103;63;1;5
104;63;C;5
125;63;3;1
4;64;C;5
7;64;C;5
14;64;C;5
15;64;C;5
17;64;C;5
36;64;C;5
45;64;C;5
49;64;C;5
53;64;C;5
95;64;C;5
114;64;C;5
15;65;3;1
27;65;1;5
70;65;C;5
75;65;2;2
80;65;L;0.5
89;65;C;5
103;65;2;2
108;65;3;1
47;66;C;5
57;66;C;5
121;66;1;5
21;68;1;5
31;68;3;1
70;68;1;5
84;68;1;5
122;68;2;2
1;69;C;5
52;69;C;5
78;69;C;5
23;70;2;2
31;70;2;2
33;70;1;5
65;70;C;5
68;70;1;5
89;70;C1;10
117;70;3;1
3;71;3;1
63;71;3;1
82;71;C;5
85;71;1;5
88;71;C;5
95;71;3;1
107;71;2;2
108;71;2;2
110;71;C;5
118;71;C;5
123;71;1;5
126;71;C;5
27;72;C;5
75;72;C;5
77;72;C;5
79;72;C;5
85;72;C;5
94;72;C;5
99;72;C;5
102;72;C;5
117;72;C;5
9;73;3;1
25;73;C;5
46;73;C;5
76;73;C;5
84;73;1;5
92;73;C;5
97;73;3;1
112;73;C;5
124;73;2;2
125;73;2;2
1;74;2;2
13;74;1;5
16;74;1;5
19;74;C;5
23;74;C;5
24;74;C;5
26;74;C;5
54;74;C;5
55;74;C;5
87;74;C;5
90;74;C;5
113;74;C;5
121;74;C;5
27;75;C;5
49;75;2;2
65;75;2;2
72;75;C;5
77;75;C;5
79;75;C;5
85;75;C;5
87;75;1;5
94;75;C;5
99;75;C;5
102;75;C;5
112;75;1;5
117;75;C;5
25;76;C;5
46;76;C;5
73;76;C;5
92;76;C;5
112;76;C;5
4;77;1;5
27;77;C;5
42;77;1;5
72;77;C;5
75;77;C;5
79;77;C;5
85;77;C;5
94;77;C;5
99;77;C;5
102;77;C;5
117;77;C;5
127;77;2;2
1;78;C;5
52;78;C;5
69;78;C;5
27;79;C;5
72;79;C;5
75;79;C;5
77;79;C;5
85;79;C;5
94;79;C;5
99;79;C;5
102;79;C;5
117;79;C;5
1;80;L;0.5
16;80;2;2
51;80;2;2
65;80;L;0.5
90;80;1;5
21;81;2;2
40;81;1;5
48;81;3;1
54;81;1;5
113;81;2;2
119;81;3;1
1;82;1;5
71;82;C;5
88;82;C;5
110;82;C;5
118;82;C;5
126;82;C;5
127;82;2;2
49;84;1;5
56;84;C;5
68;84;1;5
73;84;1;5
27;85;C;5
71;85;1;5
72;85;C;5
75;85;C;5
77;85;C;5
79;85;C;5
87;85;1;5
94;85;C;5
99;85;C;5
102;85;C;5
117;85;C;5
20;86;C;5
29;86;1;5
33;86;3;1
121;86;2;2
7;87;3;1
19;87;C;5
23;87;C3;6
24;87;C;5
26;87;C;5
41;87;2;2
54;87;C;5
55;87;C;5
74;87;C;5
75;87;1;5
85;87;1;5
88;87;2;2
90;87;C;5
113;87;C;5
117;87;2;2
121;87;C;5
124;87;1;5
27;88;1;5
51;88;1;5
71;88;C;5
82;88;C;5
87;88;2;2
91;88;1;5
110;88;C;5
118;88;C;5
126;88;C;5
65;89;C;5
70;89;C1;10
95;89;2;2
122;89;1;5
19;90;C;5
23;90;C;5
24;90;C;5
26;90;C;5
54;90;C;5
55;90;C;5
63;90;1;5
74;90;C;5
80;90;1;5
87;90;C;5
113;90;C;5
114;90;2;2
121;90;C;5
29;91;1;5
88;91;1;5
111;91;2;2
116;91;1;5
9;92;2;2
23;92;2;2
25;92;C;5
46;92;C;5
73;92;C;5
76;92;C;5
112;92;C;5
116;92;1;5
16;94;1;5
27;94;C;5
72;94;C;5
75;94;C;5
77;94;C;5
79;94;C;5
85;94;C;5
99;94;C;5
102;94;C;5
111;94;2;2
117;94;C;5
4;95;C;5
7;95;C;5
14;95;C;5
15;95;C;5
16;95;2;2
17;95;C;5
36;95;C;5
45;95;C;5
49;95;CL;5.5
53;95;C;5
64;95;C;5
71;95;3;1
89;95;2;2
97;95;L;0.5
103;95;1;5
114;95;C;5
116;95;3;1
3;96;C;5
8;96;1;5
14;96;1;5
108;96;C;5
117;96;1;5
1;97;L;0.5
3;97;3;1
8;97;C;5
15;97;3;1
20;97;2;2
23;97;L;0.5
38;97;1;5
56;97;1;5
73;97;3;1
95;97;L;0.5
99;97;2;2
105;97;1;5
111;97;L;0.5
7;99;1;5
27;99;C;5
72;99;C;5
75;99;C;5
77;99;C;5
79;99;C;5
85;99;C;5
94;99;C;5
97;99;2;2
102;99;C;5
112;99;1;5
117;99;C;5
121;99;2;2
127;99;1;5
1;101;1;5
33;101;1;5
105;101;2;2
27;102;C;5
72;102;C;5
75;102;C;5
77;102;C;5
79;102;C;5
85;102;C;5
94;102;C;5
99;102;C;5
117;102;C;5
53;103;3;1
56;103;2;2
63;103;1;5
65;103;2;2
95;103;1;5
109;103;C;5
5;104;C;5
17;104;2;2
59;104;1;5
63;104;C;5
125;104;1;5
97;105;1;5
101;105;2;2
111;105;3;1
71;107;2;2
112;107;1;5
3;108;C;5
43;108;1;5
57;108;1;5
65;108;3;1
71;108;2;2
96;108;C;5
16;109;1;5
103;109;C;5
114;109;1;5
127;109;1;5
44;110;1;5
71;110;C;5
82;110;C;5
88;110;C;5
118;110;C;5
126;110;C;5
1;111;L;0.5
42;111;3;1
91;111;2;2
94;111;2;2
97;111;L;0.5
105;111;3;1
119;111;1;5
25;112;C;5
46;112;C;5
73;112;C;5
75;112;1;5
76;112;C;5
92;112;C;5
99;112;1;5
107;112;1;5
19;113;C;5
23;113;C;5
24;113;C;5
26;113;C;5
54;113;C;5
55;113;C;5
74;113;C;5
81;113;2;2
87;113;C;5
90;113;C;5
114;113;1;5
121;113;C;5
4;114;C;5
7;114;C;5
8;114;1;5
9;114;3;1
14;114;C;5
15;114;C;5
17;114;C;5
19;114;2;2
21;114;3;1
36;114;C;5
45;114;C;5
49;114;C;5
53;114;C;5
64;114;C;5
90;114;2;2
95;114;C;5
109;114;1;5
113;114;1;5
117;114;3;1
125;114;2;2
23;115;1;5
9;116;2;2
38;116;C;5
91;116;1;5
92;116;1;5
95;116;3;1
27;117;C;5
31;117;1L;5.5
54;117;1;5
70;117;3;1
72;117;C;5
75;117;C;5
77;117;C;5
79;117;C;5
85;117;C;5
87;117;2;2
94;117;C;5
96;117;1;5
99;117;C;5
102;117;C;5
114;117;3;1
123;117;2;2
37;118;1;5
52;118;1;5
55;118;2;2
71;118;C;5
82;118;C;5
88;118;C;5
110;118;C;5
126;118;C;5
11;119;2;2
37;119;1;5
53;119;2;2
61;119;C;5
81;119;3;1
111;119;1;5
122;119;C;5
1;121;2;2
19;121;C;5
23;121;C;5
24;121;C;5
26;121;C;5
51;121;3;1
54;121;C;5
55;121;C;5
66;121;1;5
74;121;C;5
86;121;2;2
87;121;C;5
90;121;C;5
99;121;2;2
113;121;C;5
61;122;C;5
68;122;2;2
89;122;1;5
119;122;C;5
41;123;C;5
48;123;C;5
49;123;3;1
51;123;1;5
57;123;1;5
71;123;1;5
117;123;2;2
125;123;C;5
126;123;2;2
33;124;3;1
51;124;1;5
73;124;2;2
87;124;1;5
41;125;C;5
43;125;1;5
48;125;C;5
49;125;2;2
63;125;3;1
73;125;2;2
104;125;1;5
114;125;2;2
123;125;C;5
24;126;1;5
71;126;C;5
82;126;C;5
88;126;C;5
110;126;C;5
118;126;C;5
123;126;2;2
13;127;2;2
23;127;L;0.5
31;127;L;0.5
33;127;CL;5.5
41;127;1;5
53;127;3;1
57;127;3;1
77;127;2;2
82;127;2;2
99;127;1;5
109;127;1;5
19;128;1;5
33;128;2;2
45;128;1;5
