Source;Target;Label;Weight
15;77;C;5
17;77;C;5
21;77;C;5
24;77;C;5
26;77;C;5
44;77;C;5
46;77;1;5
71;77;C;5
73;77;C;5
75;77;C;5
82;77;C;5
109;77;1;5
126;77;C;5
5;78;C;5
23;78;C;5
29;78;C;5
54;78;C;5
63;78;1;5
70;78;C;5
79;78;C;5
85;78;C;5
89;78;C;5
90;78;C;5
103;78;C;5
111;78;C;5
116;78;C;5
124;78;C;5
5;79;C;5
23;79;C;5
29;79;C;5
54;79;C;5
70;79;C1;10
78;79;C;5
85;79;C;5
87;79;2;2
89;79;C;5
90;79;C;5
103;79;C;5
111;79;C;5
116;79;C;5
124;79;C;5
29;80;2;2
36;80;2;2
41;80;3;1
42;80;3;1
82;80;1;5
85;80;1;5
95;80;L;0.5
118;80;1;5
1;81;L;0.5
16;81;C;5
20;81;1;5
57;81;3;1
65;81;2;2
68;81;3;1
85;81;1;5
86;81;1;5
105;81;3;1
124;81;2;2
3;82;C;5
13;82;1;5
15;82;C1;10
17;82;C;5
21;82;C;5
24;82;C;5
26;82;C;5
44;82;C;5
71;82;C;5
73;82;C1;10
75;82;C;5
77;82;C;5
80;82;1;5
126;82;C;5
14;83;C;5
22;83;C;5
24;83;3;1
25;83;C;5
43;83;C;5
51;83;C;5
52;83;2;2
55;83;C;5
58;83;C;5
65;83;C;5
66;83;C;5
86;83;C;5
88;83;C;5
97;83;C;5
105;83;C;5
109;83;C;5
117;83;1;5
125;83;2;2
57;84;3;1
69;84;1;5
100;84;1;5
111;84;1;5
122;84;1;5
5;85;C;5
23;85;C;5
29;85;C;5
54;85;C;5
66;85;2;2
70;85;C;5
78;85;C;5
79;85;C;5
80;85;1;5
81;85;1;5
89;85;C;5
90;85;C;5
103;85;C;5
111;85;C;5
116;85;C;5
120;85;1;5
124;85;C;5
14;86;C;5
22;86;C;5
25;86;C;5
41;86;1;5
43;86;C;5
51;86;C;5
55;86;C;5
58;86;C;5
65;86;C;5
66;86;C;5
81;86;1;5
83;86;C;5
88;86;C;5
97;86;C2;7
105;86;C;5
109;86;C;5
1;87;C;5
6;87;C;5
12;87;1;5
42;87;2;2
53;87;C;5
63;87;3;1
79;87;2;2
104;87;2;2
115;87;2;2
124;87;3;1
14;88;C;5
22;88;C;5
25;88;C;5
43;88;C;5
51;88;C;5
55;88;C;5
58;88;C;5
65;88;C;5
66;88;C;5
83;88;C;5
86;88;C;5
97;88;C;5
105;88;C;5
109;88;C;5
5;89;C;5
23;89;C;5
28;89;1;5
29;89;C;5
39;89;1;5
52;89;3;1
54;89;C;5
58;89;2;2
70;89;C;5
78;89;C;5
79;89;C;5
85;89;C;5
90;89;C;5
103;89;C;5
111;89;C;5
116;89;C;5
124;89;C;5
125;89;1;5
5;90;C;5
23;90;C;5
29;90;C;5
54;90;C;5
70;90;C;5
78;90;C;5
79;90;C;5
85;90;C;5
89;90;C;5
103;90;C;5
111;90;C;5
116;90;C;5
124;90;C;5
8;91;3;1
12;91;C;5
22;91;2;2
32;91;2;2
55;91;2;2
63;91;C;5
67;91;2;2
72;91;1;5
93;91;C;5
31;92;C;5
60;92;C;5
65;92;1;5
74;92;C;5
94;92;C;5
4;93;1;5
12;93;C;5
63;93;C2;7
91;93;C;5
104;93;1;5
31;94;C;5
56;94;1;5
60;94;C;5
74;94;C;5
92;94;C;5
120;94;1;5
1;95;L;0.5
2;95;2;2
17;95;L;0.5
28;95;2;2
31;95;L;0.5
33;95;CL;6
51;95;1;5
53;95;2;2
65;95;3;1
80;95;L;0.5
103;95;3;1
121;95;1;5
8;96;C;5
13;96;C;5
34;96;C;5
69;96;C;5
6;97;2;2
14;97;C;5
15;97;3;1
22;97;C;5
25;97;C;5
43;97;C;5
48;97;2;2
51;97;C;5
55;97;C;5
58;97;C;5
65;97;C;5
66;97;C;5
71;97;3;1
83;97;C;5
86;97;C2;7
88;97;C;5
101;97;1;5
105;97;C;5
109;97;C;5
115;97;3;1
127;97;L;0.5
25;98;1;5
27;98;C;5
32;98;C;5
68;98;C;5
128;98;C;5
19;99;C;5
57;99;C;5
68;99;2;2
100;99;C;5
102;99;C;5
110;99;C;5
113;99;C2;7
117;99;C;5
125;99;C;5
2;100;1;5
19;100;C;5
57;100;C;5
84;100;1;5
99;100;C;5
102;100;C;5
110;100;C;5
113;100;C;5
117;100;C;5
125;100;C2;7
31;101;2;2
60;101;2;2
66;101;1;5
97;101;1;5
127;101;3;1
19;102;C;5
57;102;C;5
99;102;C;5
100;102;C;5
110;102;C;5
113;102;C;5
117;102;C;5
121;102;1;5
125;102;C;5
5;103;C;5
23;103;C;5
25;103;1;5
29;103;C;5
31;103;3;1
39;103;2;2
46;103;1;5
48;103;2;2
54;103;C;5
70;103;C;5
78;103;C;5
79;103;C;5
85;103;C;5
89;103;C;5
90;103;C;5
95;103;3;1
111;103;C;5
116;103;C;5
120;103;1;5
123;103;2;2
124;103;C;5
1;104;1;5
41;104;1;5
72;104;1;5
87;104;2;2
93;104;1;5
124;104;2;2
1;105;L;0.5
5;105;1;5
8;105;1;5
14;105;C;5
22;105;C;5
25;105;C;5
34;105;12;7
43;105;C;5
51;105;C;5
55;105;C;5
58;105;C;5
65;105;C;5
66;105;C;5
81;105;3;1
83;105;C;5
86;105;C;5
88;105;C;5
97;105;C;5
108;105;1;5
109;105;C;5
112;105;3;1
126;105;2;2
46;106;C;5
127;106;C;5
9;107;C;5
11;107;C;5
37;107;C;5
42;107;C;5
49;107;1;5
118;107;C;5
18;108;1;5
33;108;2;2
47;108;C;5
105;108;1;5
115;108;1;5
14;109;C;5
15;109;2;2
17;109;2;2
22;109;C;5
25;109;C;5
33;109;2;2
42;109;2;2
43;109;C;5
51;109;C;5
55;109;C;5
58;109;C;5
65;109;C;5
66;109;C;5
77;109;1;5
83;109;C;5
86;109;C;5
88;109;C;5
97;109;C;5
105;109;C;5
19;110;C;5
39;110;1;5
57;110;C;5
99;110;C;5
100;110;C;5
102;110;C;5
111;110;2;2
113;110;C;5
117;110;C;5
125;110;C;5
5;111;C;5
7;111;1;5
12;111;3;1
23;111;C;5
29;111;C;5
49;111;3;1
54;111;C;5
70;111;C;5
71;111;2;2
78;111;C;5
79;111;C;5
84;111;1;5
85;111;C;5
89;111;C;5
90;111;C;5
103;111;C;5
110;111;2;2
116;111;C;5
119;111;3;1
124;111;C;5
42;112;2;2
58;112;1;5
73;112;2;2
105;112;3;1
1;113;3;1
19;113;C;5
21;113;2;2
32;113;2;2
45;113;1;5
57;113;C;5
99;113;C2;7
100;113;C;5
102;113;C;5
110;113;C;5
117;113;C;5
125;113;C3;6
7;114;1;5
41;114;2;2
51;114;1;5
57;114;1;5
68;114;1;5
7;115;C;5
31;115;1;5
33;115;2;2
40;115;C;5
47;115;1;5
76;115;C;5
87;115;2;2
97;115;3;1
108;115;1;5
120;115;C;5
5;116;C;5
23;116;C;5
29;116;C;5
54;116;C;5
70;116;C;5
78;116;C;5
79;116;C;5
85;116;C;5
89;116;C;5
90;116;C;5
103;116;C;5
111;116;C;5
124;116;C;5
18;117;2;2
19;117;C;5
42;117;1;5
48;117;1;5
57;117;C;5
83;117;1;5
99;117;C;5
100;117;C;5
102;117;C;5
110;117;C;5
113;117;C;5
125;117;C;5
9;118;C;5
11;118;C;5
37;118;C;5
42;118;C;5
57;118;1;5
66;118;2;2
73;118;2;2
80;118;1;5
107;118;C;5
1;119;2;2
17;119;1;5
40;119;1;5
55;119;2;2
58;119;1;5
111;119;3;1
7;120;C;5
16;120;2;2
24;120;2;2
40;120;C;5
59;120;2;2
66;120;3;1
76;120;C;5
85;120;1;5
94;120;1;5
103;120;1;5
115;120;C;5
16;121;1;5
36;121;1;5
56;121;2;2
95;121;1;5
102;121;1;5
127;121;23;3
39;122;2;2
49;122;3;1
67;122;1;5
84;122;1;5
127;122;1;5
5;123;3;1
29;123;1;5
31;123;2;2
47;123;2;2
103;123;2;2
124;123;1;5
5;124;C;5
15;124;1;5
18;124;1;5
23;124;C;5
29;124;C;5
54;124;C;5
70;124;C;5
78;124;C;5
79;124;C;5
81;124;2;2
85;124;C;5
87;124;3;1
89;124;C;5
90;124;C;5
103;124;C;5
104;124;2;2
111;124;C;5
116;124;C;5
123;124;1;5
6;125;1;5
19;125;C;5
33;125;3;1
35;125;1;5
57;125;C;5
59;125;1;5
83;125;2;2
89;125;1;5
99;125;C;5
100;125;C2;7
102;125;C;5
110;125;C;5
113;125;C3;6
117;125;C;5
3;126;C;5
15;126;C;5
17;126;C;5
21;126;C;5
24;126;C;5
26;126;C;5
44;126;C;5
71;126;C;5
73;126;C2;7
75;126;C;5
77;126;C;5
82;126;C;5
105;126;2;2
127;126;2;2
1;127;L;0.5
7;127;3;1
16;127;L;0.5
33;127;L;0.5
46;127;C;5
57;127;13L;6.5
62;127;2;2
63;127;L;0.5
64;127;1;5
97;127;L;0.5
101;127;3;1
106;127;C;5
121;127;23;3
122;127;1;5
126;127;2;2
5;128;2;2
8;128;1;5
27;128;C;5
32;128;C1;10
68;128;C;5
98;128;C;5
